Var1,Var2
0.00614439324116743,0
0.0184331797235023,0
0.0317460317460317,0
0.0440348182283666,0
0.0563236047107015,0
0.0686123911930363,0
0.0809011776753712,0
0.0942140296979007,0
0.106502816180236,0
0.11879160266257,0
0.131080389144905,0
0.14336917562724,0
0.15668202764977,0
0.168970814132104,0
0.181259600614439,0
0.193548387096774,0
0.205837173579109,0
0.219150025601638,0
0.231438812083973,0
0.243727598566308,0
0.256016385048643,0
0.268305171530978,0
0.281618023553507,0
0.293906810035842,0
0.306195596518177,1e-05
0.318484383000512,1e-05
0.330773169482847,1e-05
0.344086021505376,1e-05
0.356374807987711,2e-05
0.368663594470046,2e-05
0.380952380952381,2e-05
0.393241167434716,3e-05
0.406554019457245,7e-05
0.41884280593958,0.0001
0.431131592421915,0.00014
0.44342037890425,0.00019
0.456733230926779,0.00024
0.469022017409114,0.00033
0.481310803891449,0.00042
0.493599590373784,0.00055
0.505888376856119,0.00072
0.519201228878648,0.00089
0.531490015360983,0.00118
0.543778801843318,0.00147
0.556067588325653,0.00185
0.568356374807988,0.00233
0.581669226830517,0.00284
0.593958013312852,0.00363
0.606246799795187,0.00437
0.618535586277522,0.00538
0.630824372759857,0.00653
0.644137224782386,0.00765
0.656426011264721,0.00921
0.668714797747056,0.01055
0.681003584229391,0.01245
0.693292370711726,0.01437
0.706605222734255,0.01638
0.71889400921659,0.01885
0.731182795698925,0.0209
0.74347158218126,0.02374
0.755760368663594,0.02619
0.769073220686124,0.02847
0.781362007168459,0.03097
0.793650793650794,0.03261
0.805939580133128,0.03436
0.819252432155658,0.03544
0.831541218637993,0.03608
0.843830005120328,0.03623
0.856118791602662,0.03586
0.868407578084997,0.03477
0.881720430107527,0.03316
0.894009216589862,0.03068
0.906298003072197,0.02731
0.918586789554531,0.02378
0.930875576036866,0.01899
0.944188428059396,0.01497
0.956477214541731,0.01059
0.968766001024065,0.007
0.9810547875064,0.00547
0.993343573988735,0.00532
